Paper_Title,Model,Cosine_Similarity,Sentence_BLEU_Score,Levenshtein_Distance,ROUGE-1,ROUGE-2,ROUGE-L,METEOR_Score,BERTScore_(F1),Generated_Flesch_Reading_Ease,Generated_Flesch-Kincaid_Grade,Corpus_BLEU_Score
Exposure to and awareness of oral and maxillofacial surgery for first degree dental undergraduates in the United Kingdom,DeepSeek R1,0.8045403361320496,0.03776371375691902,1229.0,0.3663663663663663,0.21148036253776434,0.1861861861861862,0.176106492919274,0.8865375518798828,18.99,17.2,
Factors affecting the risk of trismus following maxillary ablative surgery comparing free flap reconstruction to prosthetic obturation: a retrospective observational study,ChatGPT o3 mini,0.81317538022995,0.014684005483999346,1381.0,0.3627684964200477,0.09592326139088729,0.16706443914081143,0.3237857384590316,0.8475934267044067,1.13,17.9,
Factors affecting the risk of trismus following maxillary ablative surgery comparing free flap reconstruction to prosthetic obturation: a retrospective observational study,Gemini (2.0) Flash Experimental,0.8121348023414612,0.014146988451711414,767.0,0.3667820069204152,0.06968641114982578,0.16608996539792387,0.21051450694001447,0.8544378876686096,25.15,12.8,
Factors affecting the risk of trismus following maxillary ablative surgery comparing free flap reconstruction to prosthetic obturation: a retrospective observational study,DeepSeek R1,0.7977474927902222,0.011454598350036786,778.0,0.3175965665236052,0.09523809523809523,0.17167381974248924,0.1699660155407493,0.8544992804527283,3.09,19.2,
Factors contributing to non-union amongst dentate mandibular fractures treated by load-sharing miniplate osteosynthesis: a case-control study,ChatGPT o3 mini,0.884986162185669,0.09061609366847398,1300.0,0.5399568034557235,0.20824295010845986,0.26781857451403884,0.4317027960155023,0.879246175289154,22.21,13.9,
Factors contributing to non-union amongst dentate mandibular fractures treated by load-sharing miniplate osteosynthesis: a case-control study,Gemini (2.0) Flash Experimental,0.9149943590164185,0.11653624097975464,873.0,0.527859237536657,0.21238938053097345,0.2697947214076246,0.33012987012987,0.8849475979804993,31.68,12.4,
Factors contributing to non-union amongst dentate mandibular fractures treated by load-sharing miniplate osteosynthesis: a case-control study,DeepSeek R1,0.8570144176483154,0.03569040620759706,876.0,0.37984496124031003,0.15625,0.186046511627907,0.1929151224842862,0.8809402585029602,19.57,15.0,
Gender changes in oral and maxillofacial surgery (OMFS) in the UK 1996 to 2030. Current trends suggest gender parity of those joining the OMFS specialist list may be achieved by 2048,ChatGPT o3 mini,0.8445853590965271,0.07591783292459409,1340.0,0.45525291828793774,0.16015625,0.2140077821011673,0.34616147427290356,0.8666124939918518,21.02,16.5,
Gender changes in oral and maxillofacial surgery (OMFS) in the UK 1996 to 2030. Current trends suggest gender parity of those joining the OMFS specialist list may be achieved by 2048,Gemini (2.0) Flash Experimental,0.853514552116394,0.012461270281374113,1074.0,0.4208037825059101,0.12351543942992872,0.1843971631205674,0.23386928579153085,0.85356205701828,11.25,18.2,
Gender changes in oral and maxillofacial surgery (OMFS) in the UK 1996 to 2030. Current trends suggest gender parity of those joining the OMFS specialist list may be achieved by 2048,DeepSeek R1,0.8015289306640625,0.0020342338610386253,1134.0,0.2917933130699088,0.0672782874617737,0.15805471124620063,0.1512023177659129,0.8479112982749939,29.04,13.4,
Guided versus non-guided chin repositioning: a retrospective study on accuracy,ChatGPT o3 mini,0.8879311680793762,0.027536450039008585,1396.0,0.5038461538461538,0.1274131274131274,0.2423076923076923,0.3581002617898886,0.8622916340827942,0.96,20.0,
Guided versus non-guided chin repositioning: a retrospective study on accuracy,Gemini (2.0) Flash Experimental,0.8718810081481934,0.07825162865239807,1180.0,0.4549763033175355,0.1714285714285714,0.30805687203791465,0.2883759560340352,0.8706871867179871,-1.63,19.0,
Guided versus non-guided chin repositioning: a retrospective study on accuracy,DeepSeek R1,0.7934139966964722,0.0022712079126037104,1413.0,0.2328358208955224,0.06606606606606606,0.11343283582089551,0.10775964620814901,0.8387994170188904,-1.93,19.1,
Health-Related Quality of Life Among Patients Undergoing Jaw Resection at a Referral Hospital in Western Kenya,ChatGPT o3 mini,0.88133704662323,0.049472537791471365,1343.0,0.5,0.15294117647058822,0.21484374999999997,0.3303334492004245,0.876428484916687,16.62,16.1,
Health-Related Quality of Life Among Patients Undergoing Jaw Resection at a Referral Hospital in Western Kenya,Gemini (2.0) Flash Experimental,0.8789450526237488,0.03148783834901455,1084.0,0.44917257683215134,0.17577197149643706,0.25059101654846333,0.2883336752136752,0.882085382938385,21.19,14.3,
Health-Related Quality of Life Among Patients Undergoing Jaw Resection at a Referral Hospital in Western Kenya,DeepSeek R1,0.8987131714820862,0.07086977828496702,1241.0,0.511904761904762,0.17928286852589642,0.26587301587301587,0.3527563424101115,0.8875668048858643,30.36,12.9,
How can we raise awareness and educate medical undergraduate students about OMFS?,ChatGPT o3 mini,0.67775559425354,0.016772428830807932,1323.0,0.37890625000000006,0.09803921568627451,0.2109375,0.2714934055103515,0.8593435287475586,19.37,15.0,
How can we raise awareness and educate medical undergraduate students about OMFS?,Gemini (2.0) Flash Experimental,0.8033645749092102,0.02426846108036146,1200.0,0.428246013667426,0.14645308924485126,0.255125284738041,0.27830485327176196,0.879483699798584,10.5,16.4,
How can we raise awareness and educate medical undergraduate students about OMFS?,DeepSeek R1,0.7842566967010498,0.05366581490780155,1190.0,0.4434782608695652,0.14410480349344976,0.2565217391304348,0.2890420592094579,0.8779619932174683,14.9,16.7,
How good is good enough? Lessons learned from review of outcomes of 50 patients following extraoral open reduction and internal fixation of condylar neck and base fractures at a regional major trauma centre,ChatGPT o3 mini,0.7369598150253296,0.08608462735808753,1452.0,0.38671874999999994,0.13725490196078433,0.16796875,0.3157048565901607,0.8597130179405212,16.52,16.1,
How good is good enough? Lessons learned from review of outcomes of 50 patients following extraoral open reduction and internal fixation of condylar neck and base fractures at a regional major trauma centre,Gemini (2.0) Flash Experimental,0.6378237009048462,0.04846775211873694,1313.0,0.3498817966903073,0.09501187648456057,0.13711583924349882,0.22549845082022066,0.8497833609580994,19.97,14.8,
How good is good enough? Lessons learned from review of outcomes of 50 patients following extraoral open reduction and internal fixation of condylar neck and base fractures at a regional major trauma centre,DeepSeek R1,0.6650898456573486,0.0756379877869821,1331.0,0.39506172839506176,0.14049586776859505,0.17695473251028807,0.28025690832287237,0.8575994968414307,17.44,15.8,
Impact of childhood/adolescent cancer history on prognosis in parotid mucoepidermoid carcinoma,ChatGPT o3 mini,0.8245376348495483,0.0872694881338461,1240.0,0.4406047516198704,0.16919739696312366,0.21598272138228938,0.3529128820167261,0.8591449856758118,15.65,18.5,
Impact of childhood/adolescent cancer history on prognosis in parotid mucoepidermoid carcinoma,Gemini (2.0) Flash Experimental,0.8798913955688477,0.024843586349706438,996.0,0.4652406417112299,0.13978494623655913,0.2085561497326203,0.2994010909776282,0.8659424185752869,6.54,17.9,
Impact of childhood/adolescent cancer history on prognosis in parotid mucoepidermoid carcinoma,DeepSeek R1,0.8411321640014648,0.08514980923921447,1057.0,0.44711538461538464,0.1642512077294686,0.22115384615384617,0.3403804916294709,0.8689059019088745,27.93,13.8,
Impact of dental state and surgical factors on postoperative neck infection in oral cancer patients,ChatGPT o3 mini,0.8548639416694641,0.07633715923852123,1306.0,0.4513274336283186,0.1511111111111111,0.21681415929203537,0.387032768130048,0.8497427701950073,13.78,17.2,
Impact of dental state and surgical factors on postoperative neck infection in oral cancer patients,Gemini (2.0) Flash Experimental,0.8613739609718323,0.058325945801000076,850.0,0.4290220820189275,0.1396825396825397,0.24605678233438485,0.29052269516614465,0.8576064705848694,27.52,14.0,
Impact of dental state and surgical factors on postoperative neck infection in oral cancer patients,DeepSeek R1,0.9121890068054199,0.07217732253011873,906.0,0.45810055865921784,0.16292134831460672,0.2569832402234637,0.3281789089862777,0.863260805606842,27.22,14.1,
Impact of parathyroidectomy on quality of life in primary hyperparathyroidism,ChatGPT o3 mini,0.9132998585700989,0.04086844378431999,1399.0,0.44313725490196076,0.1614173228346457,0.20784313725490194,0.27431110123586316,0.842198371887207,9.48,16.8,
Impact of parathyroidectomy on quality of life in primary hyperparathyroidism,Gemini (2.0) Flash Experimental,0.9143619537353516,0.03323354318083673,1217.0,0.44444444444444436,0.14726840855106887,0.2127659574468085,0.2391118695627979,0.8511402606964111,20.38,14.6,
Impact of parathyroidectomy on quality of life in primary hyperparathyroidism,DeepSeek R1,0.9004474878311157,0.053229642103180146,1290.0,0.4426229508196721,0.16049382716049385,0.21721311475409835,0.25411408060813867,0.8450601100921631,15.91,16.4,
Implementing a deep learning model for automatic tongue tumour segmentation in ex-vivo 3-dimensional ultrasound volumes,ChatGPT o3 mini,0.8414638042449951,0.05846767169237352,1344.0,0.40234375,0.13333333333333333,0.203125,0.325397767192,0.8587942719459534,11.31,16.1,
Implementing a deep learning model for automatic tongue tumour segmentation in ex-vivo 3-dimensional ultrasound volumes,Gemini (2.0) Flash Experimental,0.8676475286483765,0.08385315385426192,1167.0,0.44924406047516197,0.15184381778741862,0.24190064794816415,0.3197604429998796,0.8596404194831848,36.08,12.7,
Implementing a deep learning model for automatic tongue tumour segmentation in ex-vivo 3-dimensional ultrasound volumes,DeepSeek R1,0.8831802606582642,0.11762321392146265,1269.0,0.44539614561027835,0.189247311827957,0.26124197002141325,0.3199859584699235,0.8655597567558289,19.16,15.1,
Interprofessional care for temporomandibular joint disorders: the patient&#x2019;s perspective,ChatGPT o3 mini,0.8448423147201538,0.08932742334694442,1308.0,0.47058823529411764,0.17067833698030635,0.2483660130718954,0.3716447760806992,0.8768987059593201,6.13,18.0,
Interprofessional care for temporomandibular joint disorders: the patient&#x2019;s perspective,Gemini (2.0) Flash Experimental,0.8666298985481262,0.07195135915323285,1036.0,0.46276595744680843,0.1764705882352941,0.2925531914893617,0.359674734819649,0.8920900821685791,10.09,16.5,
Interprofessional care for temporomandibular joint disorders: the patient&#x2019;s perspective,DeepSeek R1,0.8584613800048828,0.08630676982725236,1099.0,0.46943765281173594,0.17690417690417692,0.24449877750611246,0.36312943818228816,0.881971538066864,12.26,17.8,
Is there any relationship between Proton Pump Inhibitors and Risk of Dental Implant Failure? A large-scale retrospective study using the BigMouth repository,ChatGPT o3 mini,0.36239540576934814,0.004060497719089261,1511.0,0.21917808219178084,0.015717092337917484,0.11350293542074365,0.16378689704823615,0.8010843992233276,-0.41,18.5,
Is there any relationship between Proton Pump Inhibitors and Risk of Dental Implant Failure? A large-scale retrospective study using the BigMouth repository,Gemini (2.0) Flash Experimental,0.9422392845153809,0.08786803244872222,1104.0,0.5150214592274678,0.21982758620689655,0.3218884120171674,0.3536396787296898,0.8780818581581116,19.16,15.1,
Is there any relationship between Proton Pump Inhibitors and Risk of Dental Implant Failure? A large-scale retrospective study using the BigMouth repository,DeepSeek R1,0.942575991153717,0.10848941261387683,1064.0,0.47982062780269064,0.22072072072072071,0.29147982062780275,0.3265562900322766,0.8826923966407776,29.45,13.2,
Knowledge of head and neck cancer among medical students in the UK,ChatGPT o3 mini,0.8724842667579651,0.06782098482604486,1284.0,0.44863731656184486,0.10526315789473684,0.23899371069182387,0.3144810811761392,0.8769873976707458,8.06,17.3,
Knowledge of head and neck cancer among medical students in the UK,Gemini (2.0) Flash Experimental,0.8007937669754028,0.053561130705667544,1002.0,0.4547677261613692,0.13759213759213756,0.2200488997555012,0.3016339954242928,0.8664333820343018,27.72,13.9,
Knowledge of head and neck cancer among medical students in the UK,DeepSeek R1,0.8690337538719177,0.05369971321522716,1157.0,0.4342105263157895,0.14977973568281935,0.1929824561403509,0.3013179324891864,0.8678815364837646,34.12,11.4,
Local risk factors for one-year dental implant loss and late loss in 287 failed implants caused by peri-implantitis or infection after prosthesis loading: a retrospective study,ChatGPT o3 mini,0.8562808036804199,0.06612743248256057,1362.0,0.44715447154471544,0.13469387755102039,0.1910569105691057,0.325554330212714,0.8506346940994263,9.59,16.7,
Local risk factors for one-year dental implant loss and late loss in 287 failed implants caused by peri-implantitis or infection after prosthesis loading: a retrospective study,Gemini (2.0) Flash Experimental,0.8798580169677734,0.11764227885034637,928.0,0.45292620865139954,0.19437340153452684,0.25445292620865134,0.3022879698921175,0.8493438363075256,19.47,15.0,
Local risk factors for one-year dental implant loss and late loss in 287 failed implants caused by peri-implantitis or infection after prosthesis loading: a retrospective study,DeepSeek R1,0.8573486804962158,0.05321560540691215,1263.0,0.4314516129032258,0.1214574898785425,0.20967741935483872,0.30886258657171944,0.8451730012893677,34.42,11.3,
Malignant transformation rate of erosive oral lichen planus: a retrospective study,ChatGPT o3 mini,0.8737459182739258,0.03769816401518788,1215.0,0.4047619047619047,0.1291866028708134,0.22380952380952382,0.34154724166182926,0.865386426448822,16.93,16.0,
Malignant transformation rate of erosive oral lichen planus: a retrospective study,Gemini (2.0) Flash Experimental,0.8843027353286743,0.05775557520527069,781.0,0.4580645161290322,0.14285714285714288,0.22580645161290325,0.3309664468140824,0.8767347931861877,30.06,13.0,
Malignant transformation rate of erosive oral lichen planus: a retrospective study,DeepSeek R1,0.8925573825836182,0.04741622159807851,1257.0,0.42176870748299317,0.1275626423690205,0.19501133786848074,0.35680298529447874,0.8679496645927429,48.7,10.0,
Mandibular distraction osteogenesis in children with Pierre Robin sequence: long-term analysis of teeth and jaw growth,ChatGPT o3 mini,0.8648577928543091,0.01781397377495061,1318.0,0.4581497797356828,0.11946902654867257,0.19383259911894274,0.36695781012741474,0.8653964400291443,14.59,16.9,
Mandibular distraction osteogenesis in children with Pierre Robin sequence: long-term analysis of teeth and jaw growth,Gemini (2.0) Flash Experimental,0.8602014780044556,0.018384698581227578,975.0,0.5068119891008175,0.15342465753424656,0.2016348773841962,0.320939174820333,0.8739352822303772,24.78,15.0,
Mandibular distraction osteogenesis in children with Pierre Robin sequence: long-term analysis of teeth and jaw growth,DeepSeek R1,0.8581509590148926,0.01789924034550466,1417.0,0.47619047619047616,0.11642411642411642,0.1863354037267081,0.3936546896496241,0.8641154766082764,24.17,15.3,
Maxillofacial trauma caused by e-scooters: a retrospective review prior to the extension of the UK scheme,ChatGPT o3 mini,0.8821574449539185,0.06184334281354371,1294.0,0.46341463414634143,0.16734693877551018,0.2032520325203252,0.3432465360674672,0.8573615550994873,9.99,16.6,
Maxillofacial trauma caused by e-scooters: a retrospective review prior to the extension of the UK scheme,Gemini (2.0) Flash Experimental,0.8462809324264526,0.10543951109265816,1081.0,0.47058823529411764,0.20051413881748073,0.28644501278772383,0.30117648706074257,0.8614229559898376,9.28,16.8,
Maxillofacial trauma caused by e-scooters: a retrospective review prior to the extension of the UK scheme,DeepSeek R1,0.8892229199409485,0.031403636498589606,1388.0,0.426614481409002,0.13359528487229863,0.2270058708414873,0.3494517984977565,0.8556968569755554,23.43,13.5,
Minimal clinically important difference in maxillofacial trauma patients: a prospective cohort study,ChatGPT o3 mini,0.8046132326126099,0.09936092517911367,1332.0,0.4782608695652174,0.20087336244541484,0.26956521739130435,0.3728096187953992,0.8726603984832764,9.69,16.7,
Minimal clinically important difference in maxillofacial trauma patients: a prospective cohort study,Gemini (2.0) Flash Experimental,0.8477525115013123,0.1736335725510759,900.0,0.5188916876574307,0.2531645569620253,0.33753148614609574,0.3924311573329875,0.882975161075592,32.49,12.1,
Minimal clinically important difference in maxillofacial trauma patients: a prospective cohort study,DeepSeek R1,0.7542990446090698,0.13125557462257242,1189.0,0.49015317286652077,0.23296703296703294,0.2800875273522975,0.41013448109046147,0.8789410591125488,37.4,12.2,
Nationwide clinical practice variation for reconstructive surgery following oral cavity cancer from the Dutch Head and Neck Audit: Are we all doing the same?,ChatGPT o3 mini,0.7240065336227417,0.03262488122462462,1632.0,0.17704918032786884,0.0792079207920792,0.07213114754098361,0.324160828597557,0.8518776297569275,8.06,17.3,
Nationwide clinical practice variation for reconstructive surgery following oral cavity cancer from the Dutch Head and Neck Audit: Are we all doing the same?,Gemini (2.0) Flash Experimental,0.7472159266471863,0.09415537350100968,761.0,0.27956989247311825,0.13043478260869565,0.17204301075268816,0.38194013953540806,0.8833279013633728,9.59,16.7,
Nationwide clinical practice variation for reconstructive surgery following oral cavity cancer from the Dutch Head and Neck Audit: Are we all doing the same?,DeepSeek R1,0.7221205830574036,0.04279222114832625,1513.0,0.1901639344262295,0.0792079207920792,0.11147540983606558,0.3056004905222544,0.8672676682472229,28.23,13.7,
New generation vehicles: the impact of electric scooter trauma on the severity of facial fractures assessed by FISS score. A multicentre study,ChatGPT o3 mini,0.9082195162773132,0.06574624556684242,1294.0,0.5085388994307402,0.13714285714285712,0.20872865275142313,0.33103849958555004,0.8582525253295898,18.28,17.5,
New generation vehicles: the impact of electric scooter trauma on the severity of facial fractures assessed by FISS score. A multicentre study,Gemini (2.0) Flash Experimental,0.9022767543792725,0.012425366943124868,1157.0,0.4091954022988506,0.10161662817551964,0.19770114942528735,0.21851674018140368,0.85246342420578,18.25,15.5,
New generation vehicles: the impact of electric scooter trauma on the severity of facial fractures assessed by FISS score. A multicentre study,DeepSeek R1,0.9143519997596741,0.05802298084311001,1274.0,0.48698884758364314,0.13432835820895522,0.25650557620817843,0.34220653501325476,0.8579269051551819,26.0,14.6,
New test for systematic skills enhancement and improvement in maxillofacial surgery training: multicentre pilot study,ChatGPT o3 mini,0.882614254951477,0.05870421127604812,1284.0,0.44036697247706424,0.12903225806451613,0.19266055045871558,0.3355738365091468,0.8703800439834595,0.62,18.1,
New test for systematic skills enhancement and improvement in maxillofacial surgery training: multicentre pilot study,Gemini (2.0) Flash Experimental,0.8818913698196411,0.07730075887019956,934.0,0.39498432601880873,0.17034700315457416,0.225705329153605,0.3011511813709168,0.8820424675941467,7.56,17.5,
New test for systematic skills enhancement and improvement in maxillofacial surgery training: multicentre pilot study,DeepSeek R1,0.8274378776550293,0.03083573798253039,1236.0,0.40375586854460094,0.0660377358490566,0.16901408450704225,0.261485826001955,0.866122841835022,20.89,14.4,
Novel method to plan and design services. Using software to optimise the head and neck cancer patient&#x2019;s commute to hospital,ChatGPT o3 mini,0.8608333468437195,0.012790005093157478,1393.0,0.416988416988417,0.08914728682170543,0.18532818532818532,0.3198953811945784,0.8572549223899841,13.17,17.4,
Novel method to plan and design services. Using software to optimise the head and neck cancer patient&#x2019;s commute to hospital,Gemini (2.0) Flash Experimental,0.7570920586585999,0.0634203491325505,1206.0,0.4009216589861751,0.10185185185185185,0.18433179723502302,0.23068107328241882,0.8535511493682861,13.88,17.1,
Novel method to plan and design services. Using software to optimise the head and neck cancer patient&#x2019;s commute to hospital,DeepSeek R1,0.8077443242073059,0.04968957870635381,1267.0,0.42798353909465026,0.12396694214876033,0.205761316872428,0.3204764401317446,0.8695377111434937,39.53,11.4,
Occurrence of neurosensory disturbance after the use of articaine and lidocaine in the inferior alveolar nerve block: a double-blind randomised clinical trial,ChatGPT o3 mini,0.8720457553863525,0.08527085831022863,1323.0,0.4675925925925925,0.19534883720930232,0.22222222222222224,0.38006344620339383,0.8741241097450256,18.15,15.5,
Occurrence of neurosensory disturbance after the use of articaine and lidocaine in the inferior alveolar nerve block: a double-blind randomised clinical trial,Gemini (2.0) Flash Experimental,0.8842226266860962,0.10987917649474994,727.0,0.47560975609756095,0.19018404907975459,0.28658536585365857,0.3397967115097161,0.8797799348831177,30.57,12.8,
Occurrence of neurosensory disturbance after the use of articaine and lidocaine in the inferior alveolar nerve block: a double-blind randomised clinical trial,DeepSeek R1,0.9179192781448364,0.07428139705101588,1102.0,0.48635235732009924,0.18453865336658354,0.25806451612903225,0.3808369911184027,0.8838549852371216,30.77,12.7,
Open management of condylar head fractures. The first 50 cases: What have we learnt and where are we going?,ChatGPT o3 mini,0.8433235883712769,0.09050923969222473,1532.0,0.48686514886164617,0.17223198594024602,0.2381786339754816,0.3294531706649754,0.874675452709198,9.18,16.9,
Open management of condylar head fractures. The first 50 cases: What have we learnt and where are we going?,Gemini (2.0) Flash Experimental,0.7626721858978271,0.035652183996245375,1408.0,0.40243902439024387,0.13877551020408163,0.22357723577235772,0.25746423937433244,0.86399245262146,11.01,16.2,
Open management of condylar head fractures. The first 50 cases: What have we learnt and where are we going?,DeepSeek R1,0.8194169402122498,0.08834661741813997,1527.0,0.5017064846416383,0.15753424657534246,0.25938566552901027,0.3544850409285309,0.8777869343757629,6.03,18.1,
Optimising needle depth in temporomandibular joint arthrocentesis: a magnetic resonance-based study for safety and efficacy,ChatGPT o3 mini,0.8843575716018677,0.07174796352473428,1119.0,0.4184914841849149,0.14180929095354525,0.25304136253041365,0.32321338202889055,0.8681871891021729,22.55,15.9,
Optimising needle depth in temporomandibular joint arthrocentesis: a magnetic resonance-based study for safety and efficacy,Gemini (2.0) Flash Experimental,0.9063919186592102,0.1324346214497459,802.0,0.5222551928783383,0.22686567164179106,0.3264094955489614,0.35634803071601084,0.8888199329376221,19.57,15.0,
Optimising needle depth in temporomandibular joint arthrocentesis: a magnetic resonance-based study for safety and efficacy,DeepSeek R1,0.9195823669433594,0.1075161094130434,1213.0,0.4825986078886311,0.19114219114219116,0.3062645011600928,0.4212016301450415,0.8861730694770813,14.39,16.9,
Optimising oral cancer reconstruction: a retrospective cohort study on the modified radial forearm free flap technique to eliminate the need for a secondary donor site,ChatGPT o3 mini,,,,,,,,,18.15,15.5,
Optimising oral cancer reconstruction: a retrospective cohort study on the modified radial forearm free flap technique to eliminate the need for a secondary donor site,Gemini (2.0) Flash Experimental,,,,,,,,,23.46,15.5,
Optimising oral cancer reconstruction: a retrospective cohort study on the modified radial forearm free flap technique to eliminate the need for a secondary donor site,DeepSeek R1,,,,,,,,,25.39,14.8,
Oral and maxillofacial surgery (OMFS) &#x2018;controlled&#x2019; second-degree places in the UK &#x2013; there are sufficient numbers (with high application ratios) to meet current and future OMFS recruitment needs in the UK,ChatGPT o3 mini,0.8545271158218384,0.06381487214783896,1504.0,0.41304347826086957,0.11272727272727273,0.20652173913043478,0.24308172545472817,0.8602523803710938,18.55,15.3,
Oral and maxillofacial surgery (OMFS) &#x2018;controlled&#x2019; second-degree places in the UK &#x2013; there are sufficient numbers (with high application ratios) to meet current and future OMFS recruitment needs in the UK,Gemini (2.0) Flash Experimental,0.8400837182998657,0.037724734013449425,1408.0,0.37446808510638296,0.12393162393162396,0.2042553191489362,0.18221560262435732,0.8521842956542969,17.03,15.9,
Oral and maxillofacial surgery (OMFS) &#x2018;controlled&#x2019; second-degree places in the UK &#x2013; there are sufficient numbers (with high application ratios) to meet current and future OMFS recruitment needs in the UK,DeepSeek R1,0.8465403318405151,0.05200847682859397,1506.0,0.4270462633451957,0.10357142857142858,0.18149466192170818,0.2615165310346119,0.8503849506378174,24.48,15.1,
Oral and Maxillofacial Surgery Accelerated Dental Programme for Medical Graduates: A review of fourteen graduating years (2010-2023),ChatGPT o3 mini,0.8680805563926697,0.04498600271355619,1379.0,0.45048543689320386,0.12475633528265108,0.22524271844660193,0.3281229778925632,0.8661978840827942,8.06,17.3,
Oral and Maxillofacial Surgery Accelerated Dental Programme for Medical Graduates: A review of fourteen graduating years (2010-2023),Gemini (2.0) Flash Experimental,0.8674259185791016,0.01061555374372894,1163.0,0.3877068557919622,0.08076009501187648,0.20803782505910162,0.2579163343106833,0.8603494763374329,17.44,15.8,
Oral and Maxillofacial Surgery Accelerated Dental Programme for Medical Graduates: A review of fourteen graduating years (2010-2023),DeepSeek R1,0.8636624217033386,0.01641689998498006,1486.0,0.49220103986135183,0.09739130434782609,0.23223570190641252,0.3333823774141432,0.8587686419487,28.74,13.5,
Oral and Maxillofacial Surgery Curriculum (2021) and Oral Surgery Curriculum (2023): A forensic comparison of two documents,ChatGPT o3 mini,0.8797917366027832,0.07488719362582025,1345.0,0.47410358565737054,0.15200000000000002,0.21912350597609564,0.3128677443542696,0.8566211462020874,-2.2,21.2,
Oral and Maxillofacial Surgery Curriculum (2021) and Oral Surgery Curriculum (2023): A forensic comparison of two documents,Gemini (2.0) Flash Experimental,0.8962609767913818,0.10004127178203187,1121.0,0.49882352941176467,0.21276595744680854,0.2541176470588235,0.2948558413277159,0.8683019876480103,12.56,17.6,
Oral and Maxillofacial Surgery Curriculum (2021) and Oral Surgery Curriculum (2023): A forensic comparison of two documents,DeepSeek R1,0.9077597856521606,0.05845688911393013,1479.0,0.48175182481751827,0.16483516483516483,0.2226277372262774,0.30322290881112807,0.8658148050308228,10.74,18.3,
Outcome measures of the surgery first approach for orthognathic correction of dentofacial deformities,ChatGPT o3 mini,0.8091573715209961,0.05919788562230069,1264.0,0.40860215053763443,0.11231101511879052,0.1935483870967742,0.31750948565448894,0.8610045909881592,6.34,18.0,
Outcome measures of the surgery first approach for orthognathic correction of dentofacial deformities,Gemini (2.0) Flash Experimental,0.8721044063568115,0.05695181785157699,959.0,0.43956043956043955,0.17127071823204418,0.24175824175824176,0.30068892555432514,0.8796271681785583,21.09,14.4,
Outcome measures of the surgery first approach for orthognathic correction of dentofacial deformities,DeepSeek R1,0.8838311433792114,0.08414197587786408,1328.0,0.4718162839248434,0.17610062893081757,0.23382045929018788,0.3751355516777595,0.8661562204360962,25.69,14.7,
Outcomes of incidental pulmonary nodules detected in oral and oropharyngeal cancer patients,ChatGPT o3 mini,0.8899620771408081,0.12594136346183848,1422.0,0.5095057034220533,0.183206106870229,0.25475285171102663,0.37568958288426935,0.8737016320228577,22.24,16.0,
Outcomes of incidental pulmonary nodules detected in oral and oropharyngeal cancer patients,Gemini (2.0) Flash Experimental,0.8766027688980103,0.0508835667109851,1299.0,0.397196261682243,0.10328638497652583,0.20093457943925233,0.24776815403306837,0.8594540953636169,15.47,14.5,
Outcomes of incidental pulmonary nodules detected in oral and oropharyngeal cancer patients,DeepSeek R1,0.8507189154624939,0.14982716220039505,1340.0,0.5224489795918368,0.21721311475409835,0.28979591836734697,0.33743432904003073,0.8775033950805664,27.52,14.0,
Outcomes of maxillomandibular advancement (MMA) by dentofacial class: A systematic review and meta-analysis,ChatGPT o3 mini,0.8548416495323181,0.05819444634008442,1292.0,0.4262295081967213,0.1810699588477366,0.22131147540983606,0.27942455089157997,0.8435438275337219,17.03,15.9,
Outcomes of maxillomandibular advancement (MMA) by dentofacial class: A systematic review and meta-analysis,Gemini (2.0) Flash Experimental,0.819744884967804,0.010532012253163909,1279.0,0.36444444444444446,0.09375,0.19555555555555554,0.22904091717204722,0.8325027823448181,19.16,15.1,
Outcomes of maxillomandibular advancement (MMA) by dentofacial class: A systematic review and meta-analysis,DeepSeek R1,0.839048445224762,0.10531288413499876,1763.0,0.4229508196721312,0.15789473684210525,0.2098360655737705,0.30843364077992214,0.8424056172370911,14.19,17.0,
"Palliative care management of head and neck cancer patients amongst oral and maxillofacial surgeons: A novel national survey assessing knowledge, decision making, perceived confidence, and training in the UK",ChatGPT o3 mini,0.8869870901107788,0.10305410936400787,1306.0,0.5514403292181069,0.23140495867768596,0.27572016460905346,0.43679202789801475,0.8852105140686035,16.52,16.1,
"Palliative care management of head and neck cancer patients amongst oral and maxillofacial surgeons: A novel national survey assessing knowledge, decision making, perceived confidence, and training in the UK",Gemini (2.0) Flash Experimental,0.767037034034729,0.04345020869269802,1086.0,0.45077720207253896,0.125,0.22797927461139897,0.2778786318002583,0.8660354614257812,9.48,16.8,
"Palliative care management of head and neck cancer patients amongst oral and maxillofacial surgeons: A novel national survey assessing knowledge, decision making, perceived confidence, and training in the UK",DeepSeek R1,0.8983893394470215,0.024887230953377644,1527.0,0.47654784240150094,0.16195856873822975,0.2401500938086304,0.37715062918332337,0.8751391768455505,14.7,16.8,
Patient reported outcome measures (PROMs) in zygomatic fracture surgery,ChatGPT o3 mini,0.8150889873504639,0.03796289274430565,1324.0,0.3724137931034483,0.08314087759815243,0.15632183908045977,0.2738683872350129,0.8531132340431213,16.52,16.1,
Patient reported outcome measures (PROMs) in zygomatic fracture surgery,Gemini (2.0) Flash Experimental,0.7988311052322388,0.013652895259843029,964.0,0.34857142857142864,0.06321839080459771,0.13714285714285715,0.23316026980367507,0.8479077219963074,5.53,18.3,
